dt-timestamp,dt-xPos,dt-yPos,dt-angle,dt-speed,dt-isMoving,dt-distance,dt-bump,dt-light,dt-action,pt-timestamp,pt-xPos,pt-yPos,pt-angle,pt-speed,pt-isMoving,pt-distance,pt-bump,pt-light,pt-action,operation
16274847640,8.062,0.0,0.0,31.28,True,127,False,45,#Forward,16274847641,8.06097181,0.00147561,0.0,31.28,True,127,False,45,#Forward,Match
16274847650,8.34,0.0,0.0,31.28,True,130,False,45,#Forward,16274847653,8.3438276,0.00111096,0.0,31.28,True,130,False,45,#Forward,Match
16274847660,8.618,0.0,0.0,31.28,True,133,False,45,#Forward,16274847663,8.61692551,-0.00318899,0.0,31.28,True,133,False,45,#Forward,Match
16274847670,8.896,0.0,0.0,31.28,True,136,False,45,#Forward,16274847669,8.89883748,0.00267819,0.0,31.28,True,136,False,45,#Forward,Match
16274847680,9.174,0.0,0.0,31.28,True,139,False,45,#Forward,16274847680,9.17778881,-0.00159293,0.0,31.28,True,139,False,45,#Forward,Match
16274847690,9.452,0.0,0.0,31.28,True,142,False,45,#Forward,16274847693,9.45547882,-0.00251053,0.0,31.28,True,142,False,45,#Forward,Match
16274847700,9.73,0.0,0.0,31.28,True,145,False,45,#Forward,16274847702,9.72685385,-0.00477194,0.0,31.28,True,145,False,45,#Forward,Match
16274847710,10.008,0.0,0.0,31.28,True,148,False,45,#Forward,16274847707,10.00712421,-0.0026606,0.0,31.28,True,148,False,45,#Forward,Match
16274847720,10.286,0.0,0.0,31.28,True,151,False,45,#Forward,16274847717,10.28689171,0.00404002,0.0,31.28,True,151,False,45,#Forward,Match
16274847730,10.564,0.0,0.0,31.28,True,154,False,45,#Forward,16274847732,10.56587615,0.00471594,0.0,31.28,True,154,False,45,#Forward,Match
16274847740,10.842,0.0,0.0,31.28,True,157,False,45,#Forward,16274847738,10.84488539,-0.00159023,0.0,31.28,True,157,False,45,#Forward,Match
16274847750,11.12,0.0,0.0,31.28,True,160,False,45,#Forward,16274847750,11.12395448,-0.002639,0.0,31.28,True,160,False,45,#Forward,Match
16274847760,11.398,0.0,0.0,31.28,True,163,False,45,#Forward,16274847759,11.39609667,-0.00150349,0.0,31.28,True,163,False,45,#Forward,Match
16274847770,11.676,0.0,0.0,31.28,True,166,False,45,#Forward,16274847769,11.68062756,-0.00391741,0.0,31.28,True,166,False,45,#Forward,Match
16274847780,11.954,0.0,0.0,31.28,True,169,False,45,#Forward,16274847779,11.95051986,0.00485002,0.0,31.28,True,169,False,45,#Forward,Match
16274847790,12.232,0.0,0.0,31.28,True,172,False,45,#Forward,16274847788,12.23618622,-0.00387321,0.0,31.28,True,172,False,45,#Forward,Match
16274847800,12.51,0.0,0.0,31.28,True,175,False,45,#Forward,16274847802,12.51177875,0.0021908,0.0,31.28,True,175,False,45,#Forward,Match
16274847810,12.788,0.0,0.0,31.28,True,178,False,45,#Forward,16274847813,12.78801948,0.00119813,0.0,31.28,True,178,False,45,#Forward,Match
16274847820,13.066,0.0,0.0,31.28,True,181,False,45,#Forward,16274847817,13.06569293,0.00014157,0.0,31.28,True,181,False,45,#Forward,Match
16274847830,13.344,0.0,0.0,31.28,True,184,False,45,#Forward,16274847827,13.34146917,-0.00097059,0.0,31.28,True,184,False,45,#Forward,Match
16274847840,13.622,0.0,0.0,31.28,True,187,False,45,#Forward,16274847842,13.61808581,-0.00382053,0.0,31.28,True,187,False,45,#Forward,Match
16274847850,13.9,0.0,0.0,31.28,False,190,False,45,#Rotate,16274847850,13.90084235,-0.00416814,0.0,31.28,False,190,False,45,#Rotate,Match
16274847860,13.9,0.0,0.52,31.28,False,190,False,45,#Rotate,16274847861,13.90084235,-0.00416814,0.52,31.28,False,190,False,45,#Rotate,Match
16274847870,13.9,0.0,1.05,31.28,False,190,False,45,#Rotate,16274847868,13.90084235,-0.00416814,1.05,31.28,False,190,False,45,#Rotate,Match
16274847880,13.9,0.0,1.57,31.28,False,190,False,45,#Forward,16274847881,13.90084235,-0.00416814,1.57,31.28,False,190,False,45,#Forward,Match
16274847890,13.9,0.278,1.57,31.28,True,190,False,45,#Forward,16274847891,13.90343065,0.27400517,1.57,31.28,True,190,False,45,#Forward,Match
16274847900,13.9,0.556,1.57,31.28,True,190,False,45,#Forward,16274847903,13.90238571,0.55899641,1.57,31.28,True,190,False,45,#Forward,Match
16274847910,13.9,0.834,1.57,31.28,True,190,False,45,#Forward,16274847908,13.8994143,0.83077801,1.57,31.28,True,190,False,45,#Forward,Match
16274847920,13.9,1.112,1.57,31.28,True,190,False,45,#Forward,16274847923,13.89839109,1.1074445,1.57,31.28,True,190,False,45,#Forward,Match
16274847930,13.9,1.39,1.57,31.28,True,190,False,45,#Forward,16274847929,13.8957392,1.38531021,1.57,31.28,True,190,False,45,#Forward,Match
16274847940,13.9,1.668,1.57,31.28,True,190,False,45,#Forward,16274847940,13.89834253,1.67051969,1.57,31.28,True,190,False,45,#Forward,Match
16274847950,13.9,1.946,1.57,31.28,True,190,False,45,#Forward,16274847948,13.89872569,1.94174202,1.57,31.28,True,190,False,45,#Forward,Match
16274847960,13.9,2.224,1.57,31.28,True,190,False,45,#Forward,16274847962,13.8972828,2.22096522,1.57,31.28,True,190,False,45,#Forward,Match
16274847970,13.9,2.502,1.57,31.28,True,190,False,45,#Forward,16274847967,13.90074015,2.49746084,1.57,31.28,True,190,False,45,#Forward,Match
16274847980,13.9,2.78,1.57,31.28,True,190,False,45,#Forward,16274847977,13.89661247,2.78119297,1.57,31.28,True,190,False,45,#Forward,Match
16274847990,13.9,3.058,1.57,31.28,True,190,False,45,#Forward,16274847993,13.90053441,3.05807435,1.57,31.28,True,190,False,45,#Forward,Match
16274848000,13.9,3.336,1.57,31.28,True,190,False,45,#Forward,16274847998,13.89605345,3.33375007,1.57,31.28,True,190,False,45,#Forward,Match
16274848010,13.9,3.614,1.57,31.28,True,190,False,45,#Forward,16274848011,13.89620041,3.61541909,1.57,31.28,True,190,False,45,#Forward,Match
16274848020,13.9,3.892,1.57,31.28,True,190,False,45,#Forward,16274848019,13.90411835,3.88965006,1.57,31.28,True,190,False,45,#Forward,Match
16274848030,13.9,4.17,1.57,31.28,True,190,False,45,#Forward,16274848029,13.90198106,4.17025086,1.57,31.28,True,190,False,45,#Forward,Match
16274848040,13.9,4.448,1.57,31.28,True,190,False,45,#Forward,16274848041,13.89868902,4.44724205,1.57,31.28,True,190,False,45,#Forward,Match
16274848050,13.9,4.726,1.57,31.28,True,190,False,45,#Forward,16274848049,13.8969875,4.73009056,1.57,31.28,True,190,False,45,#Forward,Match
16274848060,13.9,5.004,1.57,31.28,True,190,False,45,#Forward,16274848061,13.89642622,5.00890679,1.57,31.28,True,190,False,45,#Forward,Match
16274848070,13.9,5.282,1.57,31.28,True,190,False,45,#Forward,16274848070,13.90485767,5.28142458,1.57,31.28,True,190,False,45,#Forward,Match
16274848080,13.9,5.56,1.57,31.28,True,190,False,45,#Forward,16274848081,13.90433204,5.55584306,1.57,31.28,True,190,False,45,#Forward,Match
16274848090,13.9,5.838,1.57,31.28,True,190,False,45,#Forward,16274848090,13.90145186,5.83354491,1.57,31.28,True,190,False,45,#Forward,Match
16274848100,13.9,6.116,1.57,31.28,True,190,False,45,#Forward,16274848101,13.89840848,6.11114622,1.57,31.28,True,190,False,45,#Forward,Match
16274848110,13.9,6.394,1.57,31.28,True,190,False,45,#Forward,16274848113,13.89962412,6.39713049,1.57,31.28,True,190,False,45,#Forward,Match
16274848120,13.9,6.672,1.57,31.28,True,190,False,45,#Forward,16274848117,13.90269652,6.67204265,1.57,31.28,True,190,False,45,#Forward,Match
16274848130,13.9,6.95,1.57,31.28,True,190,False,45,#Forward,16274848132,13.89914658,6.95399359,1.57,31.28,True,190,False,45,#Forward,Match
16274848140,13.9,7.228,1.57,31.28,True,190,False,45,#Forward,16274848138,13.89939429,7.22494447,1.57,31.28,True,190,False,45,#Forward,Match
16274848150,13.9,7.506,1.57,31.28,True,190,False,45,#Forward,16274848149,13.89811683,7.50892347,1.57,31.28,True,190,False,45,#Forward,Match
16274848160,13.9,7.784,1.57,31.28,True,190,False,45,#Forward,16274848160,13.90474921,7.78350159,1.57,31.28,True,190,False,45,#Forward,Match
16274848170,13.9,8.062,1.57,31.28,True,190,False,45,#Forward,16274848169,13.90317123,8.06034404,1.57,31.28,True,190,False,45,#Forward,Match
16274848180,13.9,8.34,1.57,31.28,True,190,False,45,#Forward,16274848183,13.90116455,8.34428063,1.57,31.28,True,190,False,45,#Forward,Match
16274848190,13.9,8.618,1.57,31.28,True,190,False,45,#Forward,16274848191,13.89699128,8.62255526,1.57,31.28,True,190,False,45,#Forward,Match
16274848200,13.9,8.896,1.57,31.28,True,190,False,45,#Forward,16274848202,13.89877698,8.89647771,1.57,31.28,True,190,False,45,#Forward,Match
16274848210,13.9,9.174,1.57,31.28,True,190,False,45,#Forward,16274848212,13.89676389,9.16905068,1.57,31.28,True,190,False,45,#Forward,Match
16274848220,13.9,9.452,1.57,31.28,True,190,False,45,#Forward,16274848223,13.89762711,9.44821521,1.57,31.28,True,190,False,45,#Forward,Match
16274848230,13.9,9.73,1.57,31.28,True,190,False,45,#Forward,16274848229,13.89918363,9.72810279,1.57,31.28,True,190,False,45,#Forward,Match
16274848240,13.9,10.008,1.57,31.28,True,190,False,45,#Forward,16274848237,13.89759522,10.00967895,1.57,31.28,True,190,False,45,#Forward,Match
16274848250,13.9,10.286,1.57,31.28,True,190,False,45,#Forward,16274848250,13.90041616,10.28919546,1.57,31.28,True,190,False,45,#Forward,Match
16274848260,13.9,10.564,1.57,31.28,True,190,False,45,#Forward,16274848257,13.89829915,10.56247546,1.57,31.28,True,190,False,45,#Forward,Match
16274848270,13.9,10.842,1.57,31.28,True,190,False,45,#Forward,16274848268,13.9012337,10.84157943,1.57,31.28,True,190,False,45,#Forward,Match
16274848280,13.9,11.12,1.57,31.28,True,190,False,45,#Forward,16274848280,13.89609902,11.12013792,1.57,31.28,True,190,False,45,#Forward,Match
16274848290,13.9,11.398,1.57,31.28,True,190,False,45,#Forward,16274848288,13.90274886,11.39525637,1.57,31.28,True,190,False,45,#Forward,Match
16274848300,13.9,11.676,1.57,31.28,True,190,False,45,#Forward,16274848298,13.90382691,11.67935148,1.57,31.28,True,190,False,45,#Forward,Match
16274848310,13.9,11.954,1.57,31.28,True,190,False,45,#Forward,16274848307,13.90018047,11.95499238,1.57,31.28,True,190,False,45,#Forward,Match
16274848320,13.9,12.232,1.57,31.28,True,190,False,45,#Forward,16274848322,13.89961904,12.22802503,1.57,31.28,True,190,False,45,#Forward,Match
16274848330,13.9,12.51,1.57,31.28,True,190,False,45,#Forward,16274848333,13.89566133,12.51086002,1.57,31.28,True,190,False,45,#Forward,Match
16274848340,13.9,12.788,1.57,31.28,True,190,False,45,#Forward,16274848342,13.90068902,12.79028585,1.57,31.28,True,190,False,45,#Forward,Match
16274848350,13.9,13.066,1.57,31.28,True,190,False,45,#Forward,16274848352,13.90492294,13.06455351,1.57,31.28,True,190,False,45,#Forward,Match
16274848360,13.9,13.344,1.57,31.28,True,190,False,45,#Forward,16274848357,13.90261588,13.34045162,1.57,31.28,True,190,False,45,#Forward,Match
16274848370,13.9,13.622,1.57,31.28,True,190,False,45,#Forward,16274848369,13.90185514,13.62096502,1.57,31.28,True,190,False,45,#Forward,Match
16274848380,13.9,13.9,1.57,31.28,False,190,False,45,#Rotate,16274848379,13.90395836,13.89633035,1.57,31.28,False,190,False,45,#Rotate,Match
16274848390,13.9,13.9,2.09,31.28,False,190,False,45,#Rotate,16274848387,13.90395836,13.89633035,2.09,31.28,False,190,False,45,#Rotate,Match
16274848400,13.9,13.9,2.61,31.28,False,190,False,45,#Rotate,16274848403,13.90395836,13.89633035,2.61,31.28,False,190,False,45,#Rotate,Match
16274848410,13.9,13.9,3.14,31.28,False,187,False,45,#Forward,16274848410,13.90395836,13.89633035,3.14,31.28,False,187,False,45,#Forward,Match
16274848420,13.622,13.9,3.14,31.28,True,184,False,45,#Forward,16274848420,13.62353826,13.90324707,3.14,31.28,True,184,False,45,#Forward,Match
16274848430,13.344,13.9,3.14,31.28,True,181,False,45,#Forward,16274848427,13.34301754,13.89981157,3.14,31.28,True,181,False,45,#Forward,Match
16274848440,13.066,13.9,3.14,31.28,True,178,False,45,#Forward,16274848437,13.06711645,13.89657247,3.14,31.28,True,178,False,45,#Forward,Match
16274848450,12.788,13.9,3.14,31.28,True,175,False,45,#Forward,16274848451,12.78489199,13.89733957,3.14,31.28,True,175,False,45,#Forward,Match
16274848460,12.51,13.9,3.14,31.28,True,172,False,45,#Forward,16274848457,12.51064228,13.89644687,3.14,31.28,True,172,False,45,#Forward,Match
16274848470,12.232,13.9,3.14,31.28,True,169,False,45,#Forward,16274848467,12.22793146,13.89917793,3.14,31.28,True,169,False,45,#Forward,Match
16274848480,11.954,13.9,3.14,31.28,True,166,False,45,#Forward,16274848481,11.95725013,13.90439007,3.14,31.28,True,166,False,45,#Forward,Match
16274848490,11.676,13.9,3.14,31.28,True,163,False,45,#Forward,16274848492,11.6799351,13.90379618,3.14,31.28,True,163,False,45,#Forward,Match
16274848500,11.398,13.9,3.14,31.28,True,160,False,45,#Forward,16274848502,11.39545311,13.90018712,3.14,31.28,True,160,False,45,#Forward,Match
16274848510,11.12,13.9,3.14,31.28,True,157,False,45,#Forward,16274848510,11.11710474,13.90279388,3.14,31.28,True,157,False,45,#Forward,Match
16274848520,10.842,13.9,3.14,31.28,True,154,False,45,#Forward,16274848518,10.84521651,13.89902344,3.14,31.28,True,154,False,45,#Forward,Match
16274848530,10.564,13.9,3.14,31.28,True,151,False,45,#Forward,16274848528,10.55920484,13.89979216,3.14,31.28,True,151,False,45,#Forward,Match
16274848540,10.286,13.9,3.14,31.28,True,148,False,45,#Forward,16274848537,10.2898743,13.89749125,3.14,31.28,True,148,False,45,#Forward,Match
16274848550,10.008,13.9,3.14,31.28,True,145,False,45,#Forward,16274848551,10.01245347,13.89732915,3.14,31.28,True,145,False,45,#Forward,Match
16274848560,9.73,13.9,3.14,31.28,True,142,False,45,#Forward,16274848559,9.73450376,13.90320198,3.14,31.28,True,142,False,45,#Forward,Match
16274848570,9.452,13.9,3.14,31.28,True,139,False,45,#Forward,16274848569,9.45414024,13.90460694,3.14,31.28,True,139,False,45,#Forward,Match
16274848580,9.174,13.9,3.14,31.28,True,136,False,45,#Forward,16274848579,9.17507984,13.9021064,3.14,31.28,True,136,False,45,#Forward,Match
16274848590,8.896,13.9,3.14,31.28,True,133,False,45,#Forward,16274848592,8.89133117,13.90226866,3.14,31.28,True,133,False,45,#Forward,Match
16274848600,8.618,13.9,3.14,31.28,True,130,False,45,#Forward,16274848599,8.62276651,13.90482399,3.14,31.28,True,130,False,45,#Forward,Match
16274848610,8.34,13.9,3.14,31.28,True,127,False,45,#Forward,16274848609,8.34046412,13.89770554,3.14,31.28,True,127,False,45,#Forward,Match
16274848620,8.062,13.9,3.14,31.28,True,124,False,45,#Forward,16274848622,8.06016989,13.90348141,3.14,31.28,True,124,False,45,#Forward,Match
16274848630,7.784,13.9,3.14,31.28,True,121,False,45,#Forward,16274848629,7.78103121,13.90313583,3.14,31.28,True,121,False,45,#Forward,Match
16274848640,7.506,13.9,3.14,31.28,True,118,False,45,#Forward,16274848640,7.50253769,13.89907939,3.14,31.28,True,118,False,45,#Forward,Match
16274848650,7.228,13.9,3.14,31.28,True,115,False,45,#Forward,16274848649,7.23216107,13.90269937,3.14,31.28,True,115,False,45,#Forward,Match
16274848660,6.95,13.9,3.14,31.28,True,112,False,45,#Forward,16274848662,6.94565724,13.9042259,3.14,31.28,True,112,False,45,#Forward,Match
16274848670,6.672,13.9,3.14,31.28,True,109,False,45,#Forward,16274848668,6.67693673,13.89681723,3.14,31.28,True,109,False,45,#Forward,Match
16274848680,6.394,13.9,3.14,31.28,True,106,False,45,#Forward,16274848683,6.39265254,13.90032668,3.14,31.28,True,106,False,45,#Forward,Match
16274848690,6.116,13.9,3.14,31.28,True,103,False,45,#Forward,16274848689,6.11330133,13.89622458,3.14,31.28,True,103,False,45,#Forward,Match
16274848700,5.838,13.9,3.14,31.28,True,100,False,45,#Forward,16274848699,5.83573727,13.90280222,3.14,31.28,True,100,False,45,#Forward,Match
16274848710,5.56,13.9,3.14,31.28,True,97,False,45,#Forward,16274848713,5.55890822,13.90245543,3.14,31.28,True,97,False,45,#Forward,Match
16274848720,5.282,13.9,3.14,31.28,True,94,False,45,#Forward,16274848717,5.28313164,13.903551,3.14,31.28,True,94,False,45,#Forward,Match
16274848730,5.004,13.9,3.14,31.28,True,91,False,45,#Forward,16274848733,5.00816462,13.90060057,3.14,31.28,True,91,False,45,#Forward,Match
16274848740,4.726,13.9,3.14,31.28,True,88,False,45,#Forward,16274848741,4.73033547,13.90030553,3.14,31.28,True,88,False,45,#Forward,Match
16274848750,4.448,13.9,3.14,31.28,True,85,False,45,#Forward,16274848750,4.4448057,13.8972465,3.14,31.28,True,85,False,45,#Forward,Match
16274848760,4.17,13.9,3.14,31.28,True,82,False,45,#Forward,16274848760,4.1734671,13.89649009,3.14,31.28,True,82,False,45,#Forward,Match
16274848770,3.892,13.9,3.14,31.28,True,79,False,45,#Forward,16274848773,3.89083148,13.89640663,3.14,31.28,True,79,False,45,#Forward,Match
16274848780,3.614,13.9,3.14,31.28,True,76,False,45,#Forward,16274848782,3.61777996,13.89910333,3.14,31.28,True,76,False,45,#Forward,Match
16274848790,3.336,13.9,3.14,31.28,True,73,False,45,#Forward,16274848792,3.33966117,13.89765989,3.14,31.28,True,73,False,45,#Forward,Match
16274848800,3.058,13.9,3.14,31.28,True,70,False,45,#Forward,16274848803,3.05926582,13.90258716,3.14,31.28,True,70,False,45,#Forward,Match
16274848810,2.78,13.9,3.14,31.28,True,67,False,45,#Forward,16274848811,2.77643461,13.89870264,3.14,31.28,True,67,False,45,#Forward,Match
16274848820,2.502,13.9,3.14,31.28,True,64,False,45,#Forward,16274848818,2.50161257,13.90283423,3.14,31.28,True,64,False,45,#Forward,Match
16274848830,2.224,13.9,3.14,31.28,True,61,False,45,#Forward,16274848830,2.22394914,13.90309286,3.14,31.28,True,61,False,45,#Forward,Match
16274848840,1.946,13.9,3.14,31.28,True,58,False,45,#Forward,16274848837,1.94502613,13.90181436,3.14,31.28,True,58,False,45,#Forward,Match
16274848850,1.668,13.9,3.14,31.28,True,55,False,45,#Forward,16274848853,1.66760095,13.89852005,3.14,31.28,True,55,False,45,#Forward,Match
16274848860,1.39,13.9,3.14,31.28,True,52,False,45,#Forward,16274848863,1.3905303,13.90180688,3.14,31.28,True,52,False,45,#Forward,Match
16274848870,1.112,13.9,3.14,31.28,True,49,False,45,#Forward,16274848869,1.11464685,13.90077798,3.14,31.28,True,49,False,45,#Forward,Match
16274848880,0.834,13.9,3.14,31.28,True,46,False,45,#Forward,16274848883,0.83145853,13.90110797,3.14,31.28,True,46,False,45,#Forward,Match
16274848890,0.556,13.9,3.14,31.28,True,43,False,45,#Forward,16274848889,0.55126536,13.8994624,3.14,31.28,True,43,False,45,#Forward,Match
16274848900,0.278,13.9,3.14,31.28,True,40,False,45,#Forward,16274848901,0.27874045,13.89519326,3.14,31.28,True,40,False,45,#Forward,Match
16274848910,0.0,13.9,3.14,31.28,False,40,False,45,#Rotate,16274848908,-0.00166748,13.89788162,3.14,31.28,False,40,False,45,#Rotate,Match
16274848920,0.0,13.9,3.66,31.28,False,40,False,45,#Rotate,16274848922,0.00220896,13.89866604,3.66,31.28,False,40,False,45,#Rotate,Match
16274848930,0.0,13.9,4.18,31.28,False,40,False,45,#Rotate,16274848932,0.00220896,13.89866604,4.18,31.28,False,40,False,45,#Rotate,Match
16274848940,0.0,13.9,4.71,31.28,False,40,False,45,#Forward,16274848937,0.00220896,13.89866604,4.71,31.28,False,40,False,45,#Forward,Match
16274848950,0.0,13.622,4.71,31.28,True,40,False,45,#Forward,16274848947,-0.00156087,13.62116278,4.71,31.28,True,40,False,45,#Forward,Match
16274848960,0.0,13.344,4.71,31.28,True,40,False,45,#Forward,16274848959,-0.00289751,13.34068153,4.71,31.28,True,40,False,45,#Forward,Match
16274848970,0.0,13.066,4.71,31.28,True,40,False,45,#Forward,16274848970,-0.0037227,13.06912025,4.71,31.28,True,40,False,45,#Forward,Match
16274848980,0.0,12.788,4.71,31.28,True,40,False,45,#Forward,16274848978,-0.00054827,12.79039434,4.71,31.28,True,40,False,45,#Forward,Match
16274848990,0.0,12.51,4.71,31.28,True,40,False,45,#Forward,16274848991,0.0029629,12.50630596,4.71,31.28,True,40,False,45,#Forward,Match
16274849000,0.0,12.232,4.71,31.28,True,40,False,45,#Forward,16274849002,-0.00090234,12.22721883,4.71,31.28,True,40,False,45,#Forward,Match
16274849010,0.0,11.954,4.71,31.28,True,40,False,45,#Forward,16274849010,0.00267771,11.95030952,4.71,31.28,True,40,False,45,#Forward,Match
16274849020,0.0,11.676,4.71,31.28,True,40,False,45,#Forward,16274849018,0.0008589,11.6746013,4.71,31.28,True,40,False,45,#Forward,Match
16274849030,0.0,11.398,4.71,31.28,True,40,False,45,#Forward,16274849031,0.00041974,11.39609814,4.71,31.28,True,40,False,45,#Forward,Match
16274849040,0.0,11.12,4.71,31.28,True,40,False,45,#Forward,16274849040,0.00402646,11.11588871,4.71,31.28,True,40,False,45,#Forward,Match
16274849050,0.0,10.842,4.71,31.28,True,40,False,45,#Forward,16274849050,-0.002057,10.84197719,4.71,31.28,True,40,False,45,#Forward,Match
16274849060,0.0,10.564,4.71,31.28,True,40,False,45,#Forward,16274849061,-0.0031409,10.56349426,4.71,31.28,True,40,False,45,#Forward,Match
16274849070,0.0,10.286,4.71,31.28,True,40,False,45,#Forward,16274849068,-0.00135053,10.28498948,4.71,31.28,True,40,False,45,#Forward,Match
16274849080,0.0,10.008,4.71,31.28,True,40,False,45,#Forward,16274849082,0.00189241,10.0057366,4.71,31.28,True,40,False,45,#Forward,Match
16274849090,0.0,9.73,4.71,31.28,True,40,False,45,#Forward,16274849090,0.00200234,9.72761809,4.71,31.28,True,40,False,45,#Forward,Match
16274849100,0.0,9.452,4.71,31.28,True,40,False,45,#Forward,16274849099,0.00411445,9.45603972,4.71,31.28,True,40,False,45,#Forward,Match
16274849110,0.0,9.174,4.71,31.28,True,40,False,45,#Forward,16274849109,0.00318712,9.17125839,4.71,31.28,True,40,False,45,#Forward,Match
16274849120,0.0,8.896,4.71,31.28,True,40,False,45,#Forward,16274849118,-0.00199151,8.89533123,4.71,31.28,True,40,False,45,#Forward,Match
16274849130,0.0,8.618,4.71,31.28,True,40,False,45,#Forward,16274849127,0.00461283,8.61476928,4.71,31.28,True,40,False,45,#Forward,Match
16274849140,0.0,8.34,4.71,31.28,True,40,False,45,#Forward,16274849139,-0.00312129,8.33928728,4.71,31.28,True,40,False,45,#Forward,Match
16274849150,0.0,8.062,4.71,31.28,True,40,False,45,#Forward,16274849150,-0.00264835,8.06499653,4.71,31.28,True,40,False,45,#Forward,Match
16274849160,0.0,7.784,4.71,31.28,True,40,False,45,#Forward,16274849160,0.00157946,7.78442558,4.71,31.28,True,40,False,45,#Forward,Match
