dt-timestamp,dt-xPos,dt-yPos,dt-angle,dt-speed,dt-isMoving,dt-distance,dt-bump,dt-light,dt-action,pt-timestamp,pt-xPos,pt-yPos,pt-angle,pt-speed,pt-isMoving,pt-distance,pt-bump,pt-light,pt-action,operation
16274847940,18.9,6.668,1.57,31.28,True,187,False,45,#Forward,16274847982,11.89957633,16.90201243,3.14,62.56,True,128,False,45,#Forward,Mismatch
16274847950,18.9,6.946,1.57,31.28,True,187,False,45,#Forward,16274847991,11.34578851,16.90517151,3.14,62.56,True,122,False,45,#Forward,Mismatch
16274847960,18.9,7.224,1.57,31.28,True,187,False,45,#Forward,16274848002,10.77811348,16.90518542,3.14,62.56,True,116,False,45,#Forward,Mismatch
16274847970,18.9,7.502,1.57,31.28,True,187,False,45,#Forward,16274848008,10.22938313,16.9023272,3.14,62.56,True,110,False,45,#Forward,Mismatch
16274847980,18.9,7.78,1.57,31.28,True,187,False,45,#Forward,16274848021,9.666804602,16.90263014,3.14,62.56,True,104,False,45,#Forward,Mismatch
16274847990,18.9,8.058,1.57,31.28,True,187,False,45,#Forward,16274848028,9.109280978,16.8947089,3.14,62.56,True,98,False,45,#Forward,Mismatch
16274848000,18.9,8.336,1.57,31.28,True,187,False,45,#Forward,16274848040,8.558738407,16.90175193,3.14,62.56,True,92,False,45,#Forward,Mismatch
16274848010,18.9,8.614,1.57,31.28,True,187,False,45,#Forward,16274848051,8.00652891,16.90366652,3.14,62.56,True,86,False,45,#Forward,Mismatch
16274848020,18.9,8.892,1.57,31.28,True,187,False,45,#Forward,16274848060,7.442429883,16.90107373,3.14,62.56,True,80,False,45,#Forward,Mismatch
16274848030,18.9,9.17,1.57,31.28,True,187,False,45,#Forward,16274848072,6.886730695,16.89983936,3.14,62.56,True,74,False,45,#Forward,Mismatch
16274848040,18.9,9.448,1.57,31.28,True,187,False,45,#Forward,16274848079,6.329457752,16.90630608,3.14,62.56,True,68,False,45,#Forward,Mismatch
16274848050,18.9,9.726,1.57,31.28,True,187,False,45,#Forward,16274848089,5.78214268,16.89474107,3.14,62.56,True,62,False,45,#Forward,Mismatch
16274848060,18.9,10.004,1.57,31.28,True,187,False,45,#Forward,16274848102,5.221787895,16.90342345,3.14,62.56,True,56,False,45,#Forward,Mismatch
16274848070,18.9,10.282,1.57,31.28,True,187,False,45,#Forward,16274848108,4.670692504,16.8982588,3.14,62.56,True,50,False,45,#Forward,Mismatch
16274848080,18.9,10.56,1.57,31.28,True,187,False,45,#Forward,16274848120,4.119154022,16.90326575,3.14,62.56,True,44,False,45,#Forward,Mismatch
16274848090,18.9,10.838,1.57,31.28,True,187,False,45,#Forward,16274848129,3.549005201,16.90201228,3.14,62.56,True,38,False,45,#Forward,Mismatch
16274848100,18.9,11.116,1.57,31.28,True,187,False,45,#Forward,16274848139,3.00377404,16.90058613,3.14,62.56,False,35,False,45,#Rotate,Mismatch
16274848110,18.9,11.394,1.57,31.28,True,187,False,45,#Forward,16274848148,3.00377404,16.90058613,4.18,62.56,False,35,False,45,#Rotate,Mismatch
16274848120,18.9,11.672,1.57,31.28,True,187,False,45,#Forward,16274848158,3.004789715,16.62818416,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848130,18.9,11.95,1.57,31.28,True,187,False,45,#Forward,16274848168,3.006162009,16.06561738,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848140,18.9,12.228,1.57,31.28,True,187,False,45,#Forward,16274848179,2.996127561,15.51560811,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848150,18.9,12.506,1.57,31.28,True,187,False,45,#Forward,16274848189,2.997098422,14.961081,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848160,18.9,12.784,1.57,31.28,True,187,False,45,#Forward,16274848201,2.999223659,14.39192765,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848170,18.9,13.062,1.57,31.28,True,187,False,45,#Forward,16274848211,3.001785025,13.8354399,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848180,18.9,13.34,1.57,31.28,True,187,False,45,#Forward,16274848220,3.002452234,13.29029873,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848190,18.9,13.618,1.57,31.28,True,187,False,45,#Forward,16274848229,2.998053202,12.73460065,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848200,18.9,13.896,1.57,31.28,True,187,False,45,#Forward,16274848241,2.993099316,12.1712309,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848210,18.9,14.174,1.57,31.28,True,187,False,45,#Forward,16274848248,3.006806232,11.61905895,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848220,18.9,14.452,1.57,31.28,True,187,False,45,#Forward,16274848261,3.005765302,11.0598721,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848230,18.9,14.73,1.57,31.28,True,187,False,45,#Forward,16274848271,2.998212803,10.50318635,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848240,18.9,15.008,1.57,31.28,True,187,False,45,#Forward,16274848281,3.006834553,9.945731354,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848250,18.9,15.286,1.57,31.28,True,187,False,45,#Forward,16274848291,3.002968877,9.387810608,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848260,18.9,15.564,1.57,31.28,True,187,False,45,#Forward,16274848302,2.99877164,8.832532678,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848270,18.9,15.842,1.57,31.28,True,187,False,45,#Forward,16274848310,3.005455362,8.281472986,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848280,18.9,16.12,1.57,31.28,True,187,False,45,#Forward,16274848322,2.99688204,7.732536773,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848290,18.9,16.398,1.57,31.28,True,187,False,45,#Forward,16274848330,3.006104772,7.174670599,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848300,18.9,16.676,1.57,31.28,True,187,False,45,#Forward,16274848338,3.000684172,6.613366675,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848310,18.9,16.954,1.57,31.28,True,187,False,45,#Forward,16274848352,2.996853377,6.061100592,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848320,18.9,17.232,1.57,31.28,True,187,False,45,#Forward,16274848360,3.003287834,5.495050787,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848330,18.9,17.51,1.57,31.28,True,187,False,45,#Forward,16274848370,3.005078097,4.93961122,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848340,18.9,17.788,1.57,31.28,True,187,False,45,#Forward,16274848378,3.005254325,4.383556611,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848350,18.9,18.066,1.57,31.28,True,187,False,45,#Forward,16274848389,3.00014073,3.837785451,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848360,18.9,18.344,1.57,31.28,True,187,False,45,#Forward,16274848399,3.002152861,3.275170854,4.71,62.56,True,35,False,45,#Forward,Mismatch
16274848370,18.9,18.622,1.57,31.28,True,187,False,45,#Forward,16274848410,3.006936666,2.995499161,4.71,62.56,False,35,False,45,#Rotate,Mismatch
16274848380,18.9,18.9,1.57,31.28,False,187,False,45,#Rotate,16274848418,2.996737822,3.00481031,5.75,62.56,False,35,False,45,#Rotate,Mismatch
16274848390,18.9,18.9,2.09,31.28,False,187,False,45,#Rotate,16274848430,2.992880975,2.994930579,0.0,62.56,False,35,False,45,#Forward,Mismatch
16274848400,18.9,18.9,2.61,31.28,False,187,False,45,#Rotate,16274848438,3.562897888,3.004081536,0.0,62.56,True,41,False,45,#Forward,Mismatch
16274848410,18.9,18.9,3.14,31.28,False,184,False,45,#Forward,16274848448,4.105381015,2.9994823,0.0,62.56,True,47,False,45,#Forward,Mismatch
16274848420,18.622,18.9,3.14,31.28,True,181,False,45,#Forward,16274848462,4.665801422,3.00598847,0.0,62.56,True,53,False,45,#Forward,Mismatch
16274848430,18.344,18.9,3.14,31.28,True,178,False,45,#Forward,16274848470,5.218220114,3.000403075,0.0,62.56,True,59,False,45,#Forward,Mismatch
16274848440,18.066,18.9,3.14,31.28,True,175,False,45,#Forward,16274848478,5.782247246,2.996693097,0.0,62.56,True,65,False,45,#Forward,Mismatch
16274848450,17.788,18.9,3.14,31.28,True,172,False,45,#Forward,16274848488,6.328699686,3.003164301,0.0,62.56,True,71,False,45,#Forward,Mismatch
16274848460,17.51,18.9,3.14,31.28,True,169,False,45,#Forward,16274848502,6.896875188,2.993226415,0.0,62.56,True,77,False,45,#Forward,Mismatch
16274848470,17.232,18.9,3.14,31.28,True,166,False,45,#Forward,16274848511,7.452004626,3.004315683,0.0,62.56,True,83,False,45,#Forward,Mismatch
16274848480,16.954,18.9,3.14,31.28,True,163,False,45,#Forward,16274848522,8.000579956,2.996321337,0.0,62.56,True,89,False,45,#Forward,Mismatch
16274848490,16.676,18.9,3.14,31.28,True,160,False,45,#Forward,16274848532,8.560825962,2.999685151,0.0,62.56,True,95,False,45,#Forward,Mismatch
16274848500,16.398,18.9,3.14,31.28,True,157,False,45,#Forward,16274848538,9.113172679,2.998375925,0.0,62.56,True,101,False,45,#Forward,Mismatch
16274848510,16.12,18.9,3.14,31.28,True,154,False,45,#Forward,16274848550,9.678911674,2.998828658,0.0,62.56,True,107,False,45,#Forward,Mismatch
16274848520,15.842,18.9,3.14,31.28,True,151,False,45,#Forward,16274848561,10.23474905,3.002469241,0.0,62.56,True,113,False,45,#Forward,Mismatch
16274848530,15.564,18.9,3.14,31.28,True,148,False,45,#Forward,16274848570,10.78914689,3.006113852,0.0,62.56,True,119,False,45,#Forward,Mismatch
16274848540,15.286,18.9,3.14,31.28,True,145,False,45,#Forward,16274848578,11.34053798,2.993342084,0.0,62.56,True,125,False,45,#Forward,Mismatch
16274848550,15.008,18.9,3.14,31.28,True,142,False,45,#Forward,16274848590,11.90107341,3.007135474,0.0,62.56,True,131,False,45,#Forward,Mismatch
16274848560,14.73,18.9,3.14,31.28,True,139,False,45,#Forward,16274848601,12.45664079,2.992554388,0.0,62.56,True,137,False,45,#Forward,Mismatch
16274848570,14.452,18.9,3.14,31.28,True,136,False,45,#Forward,16274848609,13.00813975,3.007316323,0.0,62.56,True,143,False,45,#Forward,Mismatch
16274848580,14.174,18.9,3.14,31.28,True,133,False,45,#Forward,16274848622,13.56543371,3.000857805,0.0,62.56,True,149,False,45,#Forward,Mismatch
16274848590,13.896,18.9,3.14,31.28,True,130,False,45,#Forward,16274848631,14.12648094,3.002912132,0.0,62.56,True,155,False,45,#Forward,Mismatch
16274848600,13.618,18.9,3.14,31.28,True,127,False,45,#Forward,16274848639,14.68263514,2.997128247,0.0,62.56,True,161,False,45,#Forward,Mismatch
16274848610,13.34,18.9,3.14,31.28,True,124,False,45,#Forward,16274848651,15.23182419,2.995687158,0.0,62.56,True,167,False,45,#Forward,Mismatch
16274848620,13.062,18.9,3.14,31.28,True,121,False,45,#Forward,16274848662,15.78775829,3.007425286,0.0,62.56,True,173,False,45,#Forward,Mismatch
16274848630,12.784,18.9,3.14,31.28,True,118,False,45,#Forward,16274848669,16.34722615,3.004594785,0.0,62.56,True,179,False,45,#Forward,Mismatch
16274848640,12.506,18.9,3.14,31.28,True,115,False,45,#Forward,16274848681,16.90573721,2.997554363,0.0,62.56,False,185,False,45,#Rotate,Mismatch
16274848650,12.228,18.9,3.14,31.28,True,112,False,45,#Forward,16274848692,16.9034002,2.99382821,1.05,62.56,False,185,False,45,#Rotate,Mismatch
16274848660,11.95,18.9,3.14,31.28,True,109,False,45,#Forward,16274848698,16.89677331,2.999558866,1.57,62.56,False,185,False,45,#Forward,Mismatch
16274848670,11.672,18.9,3.14,31.28,True,106,False,45,#Forward,16274848711,16.89838047,3.553904103,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848680,11.394,18.9,3.14,31.28,True,103,False,45,#Forward,16274848722,16.89647661,4.118252093,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848690,11.116,18.9,3.14,31.28,True,100,False,45,#Forward,16274848730,16.9022925,4.667420071,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848700,10.838,18.9,3.14,31.28,True,97,False,45,#Forward,16274848738,16.90623369,5.228087798,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848710,10.56,18.9,3.14,31.28,True,94,False,45,#Forward,16274848750,16.89302008,5.77805726,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848720,10.282,18.9,3.14,31.28,True,91,False,45,#Forward,16274848759,16.90471744,6.330470953,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848730,10.004,18.9,3.14,31.28,True,88,False,45,#Forward,16274848770,16.89414137,6.886164339,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848740,9.726,18.9,3.14,31.28,True,85,False,45,#Forward,16274848781,16.89284318,7.445120238,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848750,9.448,18.9,3.14,31.28,True,82,False,45,#Forward,16274848792,16.90558526,8.003099664,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848760,9.17,18.9,3.14,31.28,True,79,False,45,#Forward,16274848798,16.89328641,8.559137774,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848770,8.892,18.9,3.14,31.28,True,76,False,45,#Forward,16274848810,16.89706812,9.11777517,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848780,8.614,18.9,3.14,31.28,True,73,False,45,#Forward,16274848819,16.90240718,9.671331248,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848790,8.336,18.9,3.14,31.28,True,70,False,45,#Forward,16274848832,16.90440952,10.23474845,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848800,8.058,18.9,3.14,31.28,True,67,False,45,#Forward,16274848838,16.89480997,10.77761478,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848810,7.78,18.9,3.14,31.28,True,64,False,45,#Forward,16274848849,16.89579995,11.33356792,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848820,7.502,18.9,3.14,31.28,True,61,False,45,#Forward,16274848861,16.90252236,11.8885179,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848830,7.224,18.9,3.14,31.28,True,58,False,45,#Forward,16274848872,16.90586997,12.45006857,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848840,6.946,18.9,3.14,31.28,True,55,False,45,#Forward,16274848880,16.89535326,13.01522135,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848850,6.668,18.9,3.14,31.28,True,52,False,45,#Forward,16274848892,16.90496489,13.56823082,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848860,6.39,18.9,3.14,31.28,True,49,False,45,#Forward,16274848899,16.8963292,14.11386361,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848870,6.112,18.9,3.14,31.28,True,46,False,45,#Forward,16274848912,16.89519567,14.67219961,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848880,5.834,18.9,3.14,31.28,True,43,False,45,#Forward,16274848919,16.90137498,15.23210556,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848890,5.556,18.9,3.14,31.28,True,40,False,45,#Forward,16274848931,16.89906156,15.79287231,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848900,5.278,18.9,3.14,31.28,True,37,False,45,#Forward,16274848938,16.89475879,16.33907152,1.57,62.56,True,185,False,45,#Forward,Mismatch
16274848910,5.0,18.9,3.14,31.28,False,37,False,45,#Rotate,16274848948,16.8995241,16.90621789,1.57,62.56,False,185,False,45,#Rotate,Mismatch
16274848920,5.0,18.9,3.66,31.28,False,37,False,45,#Rotate,16274848958,16.89315161,16.89850389,2.61,62.56,False,185,False,45,#Rotate,Mismatch
16274848930,5.0,18.9,4.18,31.28,False,37,False,45,#Rotate,16274848968,16.89827174,16.90541261,3.14,62.56,False,182,False,45,#Forward,Mismatch
16274848940,5.0,18.9,4.71,31.28,False,37,False,45,#Forward,16274848979,16.3488293,16.90346346,3.14,62.56,True,176,False,45,#Forward,Mismatch
16274848950,5.0,18.622,4.71,31.28,True,37,False,45,#Forward,16274848988,15.79131868,16.89405318,3.14,62.56,True,170,False,45,#Forward,Mismatch
16274848960,5.0,18.344,4.71,31.28,True,37,False,45,#Forward,16274848999,15.22718289,16.89559825,3.14,62.56,True,164,False,45,#Forward,Mismatch
16274848970,5.0,18.066,4.71,31.28,True,37,False,45,#Forward,16274849011,14.67541549,16.89883187,3.14,62.56,True,158,False,45,#Forward,Mismatch
16274848980,5.0,17.788,4.71,31.28,True,37,False,45,#Forward,16274849022,14.12289028,16.896296,3.14,62.56,True,152,False,45,#Forward,Mismatch
16274848990,5.0,17.51,4.71,31.28,True,37,False,45,#Forward,16274849030,13.55875117,16.89418317,3.14,62.56,True,146,False,45,#Forward,Mismatch
16274849000,5.0,17.232,4.71,31.28,True,37,False,45,#Forward,16274849042,13.00616769,16.89506914,3.14,62.56,True,140,False,45,#Forward,Mismatch
16274849010,5.0,16.954,4.71,31.28,True,37,False,45,#Forward,16274849050,12.44894924,16.9007009,3.14,62.56,True,134,False,45,#Forward,Mismatch
16274849020,5.0,16.676,4.71,31.28,True,37,False,45,#Forward,16274849060,11.90327452,16.90291944,3.14,62.56,True,128,False,45,#Forward,Mismatch
16274849030,5.0,16.398,4.71,31.28,True,37,False,45,#Forward,16274849070,11.34311297,16.89860121,3.14,62.56,True,122,False,45,#Forward,Mismatch
16274849040,5.0,16.12,4.71,31.28,True,37,False,45,#Forward,16274849080,10.7869352,16.90305223,3.14,62.56,True,116,False,45,#Forward,Mismatch
16274849050,5.0,15.842,4.71,31.28,True,37,False,45,#Forward,16274849088,10.22297643,16.89880196,3.14,62.56,True,110,False,45,#Forward,Mismatch
16274849060,5.0,15.564,4.71,31.28,True,37,False,45,#Forward,16274849098,9.676597274,16.90699812,3.14,62.56,True,104,False,45,#Forward,Mismatch
