"mad_accel(m/s2)","mad_timestamp(s)","low","init_gap","cont_gap","percentage_matched_snapshots","frechet_euclidean","frechet_manhattan","frechet_lca_euclidean","frechet_lca_manhattan","mean_length_gaps_mean","mean_length_gaps_std","number_of_gaps","number_of_groups_of_gaps","p2p_mean_euclidean_mean","p2p_mean_euclidean_std","p2p_mean_euclidean_max","p2p_mean_manhattan_mean","p2p_mean_manhattan_std","p2p_mean_manhattan_max","p2p_mean_lca_euclidean_mean","p2p_mean_lca_euclidean_std","p2p_mean_lca_euclidean_max","p2p_mean_lca_manhattan_mean","p2p_mean_lca_manhattan_std","p2p_mean_lca_manhattan_max","percentage_gaps","percentage_gaps_lca","percentage_matched_snapshots_lca","percentage_mismatched_snapshots","percentage_mismatched_snapshots_lca"
"0.22","0.22","200","-0.5","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","-3","-0.3","88.77698","0.09747","0.09747","0.09747","0.09747","15.14286","12.81103","106","7","0.02358","0.02243","0.09747","0.02358","0.02243","0.09747","0.02942","0.02245","0.09747","0.02942","0.02245","0.09747","7.76978","2.32558","72.09302","3.45324","25.5814"
"0.1","0.1","200","-3","-0.2","88.77698","0.09747","0.09747","0.09747","0.09747","15.14286","12.81103","106","7","0.02358","0.02243","0.09747","0.02358","0.02243","0.09747","0.02942","0.02245","0.09747","0.02942","0.02245","0.09747","7.76978","2.32558","72.09302","3.45324","25.5814"
"0.1","0.1","200","-3","-0.1","90.07194","0.09747","0.09747","0.09747","0.09747","14","13.1244","112","8","0.02341","0.02226","0.09747","0.02341","0.02226","0.09747","0.02868","0.02357","0.09747","0.02868","0.02357","0.09747","8.20144","4.65116","82.55814","1.72662","12.7907"
"0.1","0.1","200","-3","0","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2.5","-0.3","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2.5","-0.2","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2.5","-0.1","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2.5","0","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2","-0.3","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2","-0.2","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2","-0.1","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-2","0","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1.5","-0.3","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02334","0.02224","0.09747","0.02334","0.02224","0.09747","0.02848","0.02347","0.09747","0.02848","0.02347","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1.5","-0.2","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02339","0.02235","0.09747","0.02339","0.02235","0.09747","0.02894","0.02425","0.09747","0.02894","0.02425","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1.5","-0.1","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02339","0.02235","0.09747","0.02339","0.02235","0.09747","0.02894","0.02425","0.09747","0.02894","0.02425","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1.5","0","90.21583","0.09747","0.09747","0.09747","0.09747","12.44444","12.77246","112","9","0.02339","0.02235","0.09747","0.02339","0.02235","0.09747","0.02894","0.02425","0.09747","0.02894","0.02425","0.09747","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1","-0.4","90.21583","0.09614","0.09614","0.09301","0.09301","12.44444","12.77246","112","9","0.02318","0.02209","0.09614","0.02318","0.02209","0.09614","0.02709","0.02251","0.09301","0.02709","0.02251","0.09301","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1","-0.3","90.21583","0.09614","0.09614","0.09301","0.09301","12.44444","12.77246","112","9","0.02318","0.02209","0.09614","0.02318","0.02209","0.09614","0.02709","0.02251","0.09301","0.02709","0.02251","0.09301","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1","-0.2","90.21583","0.09614","0.09614","0.09301","0.09301","12.44444","12.77246","112","9","0.02318","0.02209","0.09614","0.02318","0.02209","0.09614","0.02709","0.02251","0.09301","0.02709","0.02251","0.09301","8.20144","3.48837","83.72093","1.58273","12.7907"
"0.1","0.1","200","-1","-0.1","90.35971","0.09614","0.09614","0.09301","0.09301","11.4","12.76088","114","10","0.02293","0.02178","0.09614","0.02293","0.02178","0.09614","0.0249","0.02005","0.09301","0.0249","0.02005","0.09301","8.34532","4.65116","84.88372","1.29496","10.46512"
"0.1","0.1","200","-1","0","90.35971","0.09614","0.09614","0.09301","0.09301","11.4","12.76088","114","10","0.02293","0.02178","0.09614","0.02293","0.02178","0.09614","0.0249","0.02005","0.09301","0.0249","0.02005","0.09301","8.34532","4.65116","84.88372","1.29496","10.46512"
"0.1","0.1","200","-0.5","-0.4","90.35971","0.09614","0.09614","0.09301","0.09301","11.4","12.76088","114","10","0.02293","0.02178","0.09614","0.02293","0.02178","0.09614","0.0249","0.02005","0.09301","0.0249","0.02005","0.09301","8.34532","4.65116","84.88372","1.29496","10.46512"
"0.1","0.1","200","-0.5","-0.3","90.35971","0.09614","0.09614","0.09301","0.09301","11.4","12.76088","114","10","0.02293","0.02178","0.09614","0.02293","0.02178","0.09614","0.0249","0.02005","0.09301","0.0249","0.02005","0.09301","8.34532","4.65116","84.88372","1.29496","10.46512"
"0.1","0.1","200","-0.5","-0.2","90.35971","0.09614","0.09614","0.09301","0.09301","11.4","12.76088","114","10","0.02293","0.02178","0.09614","0.02293","0.02178","0.09614","0.0249","0.02005","0.09301","0.0249","0.02005","0.09301","8.34532","4.65116","84.88372","1.29496","10.46512"
"0.1","0.1","200","-0.5","-0.1","90.35971","0.09614","0.09614","0.09301","0.09301","11.4","12.76088","114","10","0.02293","0.02178","0.09614","0.02293","0.02178","0.09614","0.0249","0.02005","0.09301","0.0249","0.02005","0.09301","8.34532","4.65116","84.88372","1.29496","10.46512"
"0.1","0.1","200","-0.5","0","90.35971","0.09614","0.09614","0.09301","0.09301","9.66667","12.2769","116","12","0.02276","0.02165","0.09614","0.02276","0.02165","0.09614","0.02345","0.01883","0.09301","0.02345","0.01883","0.09301","8.48921","5.81395","84.88372","1.15108","9.30233"
"0.14","0.14","200","-0.5","-0.3","91.22302","0.1344","0.1344","0.1344","0.1344","12.66667","13.19933","114","9","0.02384","0.02355","0.13463","0.02384","0.02355","0.13463","0.03192","0.03138","0.13463","0.03192","0.03138","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.14","0.14","200","-0.5","-0.2","91.22302","0.1344","0.1344","0.1344","0.1344","12.66667","13.19933","114","9","0.02384","0.02355","0.13463","0.02384","0.02355","0.13463","0.03192","0.03138","0.13463","0.03192","0.03138","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.14","0.14","200","-0.5","-0.1","91.22302","0.1344","0.1344","0.1344","0.1344","12.66667","13.19933","114","9","0.02384","0.02355","0.13463","0.02384","0.02355","0.13463","0.03192","0.03138","0.13463","0.03192","0.03138","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.14","0.14","200","-0.5","0","91.22302","0.1344","0.1344","0.1344","0.1344","12.66667","13.19933","114","9","0.02384","0.02355","0.13463","0.02384","0.02355","0.13463","0.03192","0.03138","0.13463","0.03192","0.03138","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.14","0.14","200","-3","-0.3","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.32291","112","8","0.02518","0.02532","0.13753","0.02518","0.02532","0.13753","0.04203","0.03755","0.13753","0.04203","0.03755","0.13753","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-3","-0.2","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.32291","112","8","0.02518","0.02532","0.13753","0.02518","0.02532","0.13753","0.04203","0.03755","0.13753","0.04203","0.03755","0.13753","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-3","-0.1","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.32291","112","8","0.02518","0.02532","0.13753","0.02518","0.02532","0.13753","0.04203","0.03755","0.13753","0.04203","0.03755","0.13753","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-3","0","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.32291","112","8","0.02518","0.02532","0.13753","0.02518","0.02532","0.13753","0.04203","0.03755","0.13753","0.04203","0.03755","0.13753","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2.5","-0.3","91.36691","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02459","0.02447","0.13463","0.02459","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2.5","-0.2","91.36691","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02459","0.02447","0.13463","0.02459","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2.5","-0.1","91.36691","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02459","0.02447","0.13463","0.02459","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2.5","0","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2","-0.4","91.36691","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02459","0.02447","0.13463","0.02459","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2","-0.3","91.36691","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02459","0.02447","0.13463","0.02459","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2","-0.2","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2","-0.1","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-2","0","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1.5","-0.4","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1.5","-0.3","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1.5","-0.2","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1.5","-0.1","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1.5","0","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1","-0.4","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1","-0.3","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1","-0.2","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02454","0.02447","0.13463","0.02454","0.02447","0.13463","0.03733","0.03485","0.13463","0.03733","0.03485","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1","-0.1","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02459","0.02456","0.13463","0.02459","0.02456","0.13463","0.03775","0.03523","0.13463","0.03775","0.03523","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-1","0","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02459","0.02456","0.13463","0.02459","0.02456","0.13463","0.03775","0.03523","0.13463","0.03775","0.03523","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.14","0.14","200","-0.5","-0.4","91.36691","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02438","0.02434","0.13463","0.02438","0.02434","0.13463","0.03608","0.0346","0.13463","0.03608","0.0346","0.13463","8.20144","3.48837","93.02326","0.43165","3.48837"
"0.18","0.18","200","-0.5","0","91.36691","0.1344","0.1344","0.1344","0.1344","12.66667","13.19933","114","9","0.02408","0.02431","0.17756","0.02408","0.02431","0.17756","0.03374","0.03513","0.17756","0.03374","0.03513","0.17756","8.34532","4.65116","93.02326","0.28777","2.32558"
"0.18","0.18","200","-3","-0.4","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.0257","0.0264","0.17756","0.0257","0.0264","0.17756","0.0437","0.04021","0.17756","0.0437","0.04021","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-3","-0.3","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.0257","0.0264","0.17756","0.0257","0.0264","0.17756","0.0437","0.04021","0.17756","0.0437","0.04021","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-3","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.0257","0.0264","0.17756","0.0257","0.0264","0.17756","0.0437","0.04021","0.17756","0.0437","0.04021","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-3","-0.1","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.0257","0.0264","0.17756","0.0257","0.0264","0.17756","0.0437","0.04021","0.17756","0.0437","0.04021","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-3","0","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.0257","0.0264","0.17756","0.0257","0.0264","0.17756","0.0437","0.04021","0.17756","0.0437","0.04021","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2.5","-0.4","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2.5","-0.3","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2.5","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2.5","-0.1","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2.5","0","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2","-0.4","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2","-0.3","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2","-0.1","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-2","0","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1.5","-0.4","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1.5","-0.3","91.51079","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02499","0.02548","0.17756","0.02499","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1.5","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1.5","-0.1","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1.5","0","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1","-0.5","91.51079","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.0248","0.02555","0.17756","0.0248","0.02555","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1","-0.4","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1","-0.3","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1","-0.1","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-1","0","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02493","0.02548","0.17756","0.02493","0.02548","0.17756","0.03906","0.03794","0.17756","0.03906","0.03794","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-0.5","-0.5","91.51079","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02444","0.02505","0.17756","0.02444","0.02505","0.17756","0.03742","0.03743","0.17756","0.03742","0.03743","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-0.5","-0.4","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02457","0.02498","0.17756","0.02457","0.02498","0.17756","0.03742","0.03743","0.17756","0.03742","0.03743","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-0.5","-0.3","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02457","0.02498","0.17756","0.02457","0.02498","0.17756","0.03742","0.03743","0.17756","0.03742","0.03743","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-0.5","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02457","0.02498","0.17756","0.02457","0.02498","0.17756","0.03742","0.03743","0.17756","0.03742","0.03743","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.18","0.18","200","-0.5","-0.1","91.51079","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02462","0.02507","0.17756","0.02462","0.02507","0.17756","0.03783","0.03777","0.17756","0.03783","0.03777","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.22","0.22","200","-3","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-3","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-3","-0.2","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-3","-0.1","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-3","0","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2.5","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
